id,review,aspect,sentiment
697,perfect tablet for the avid reader. great functions light blue light filter to safeguard circadian rhythm so you do not have trouble falling asleep after being exposed to the light of a typical tablet. easy to use and fits perfectly in hand and not too heavy for one handed use.,usability,positive
698,"works great with good storage but, lacks online browsing speed.",performance,positive
699,i love my kindle.it is user friendly and there's so much more than i thought.,usability,positive
700,very easy to use i live my fire the best purchase i have made in months,usability,positive
701,my new echo plus exceeds my expectations. the speaker's sound is just what i wanted and the included hue bulb is great.,sound,positive
702,"my daughter (4) she loves it. easy to navigate, hard to break.",usability,positive
703,one for us one for the kids for christmas!great way to get connected!,connectivity,positive
704,easy to read. light in weight. has many good features.,usability,positive
705,"i love my fire hd8 i got it because my kindle(the original) that my husband bought me died and the verizon tablet wasn't working great for me. so i came down and the agent at store showed me this one, there is a learning curve but it gets better and takes a while to learn but i love it.",usability,positive
706,i bought this for my 86 year old father. he loves it. finds it very easy to use,usability,positive
707,"i bought it cause i wanted to read more. that didn't happen, i tried and i just can't read on devices i need old school paper between my hands",usability,neutral
708,we got this mostly to read books and play some games it's a cheap tablet so no problem if it gets broken don't buy the extended warranty not worthy.,price,positive
709,"i already has an older version of the kindle, but this one is even better. i love the touch screen and the ability to scroll without buttons.",screen,positive
710,"great apps, excellent price, my kids really enjoy it",price,positive
711,we love this whole system!!! easy to use and very useful!,usability,positive
712,"good product, great price. big improvement over my first tablet.",price,positive
713,"much lighter than my old kindle. love it, love the fact that it has the camera too",camera,positive
714,no instructions on adding the memory card and how to move things to the card vs on internally.,usability,neutral
715,this was a gift for my grandson and he loves it. it is easy to use and keeps him occupied for hours.,usability,positive
716,was a great purchase. loved the color and the camera feature,design,positive
717,my husband loves this. he is happy that he can read anything he chooses from his library and that he also has wifi access to get to his email and the internet whenever he wants.,connectivity,positive
718,tablet is very easy to use and navigate the internet,usability,positive
719,we have greatly enjoyed using alexa and having this gadget in our kitchen.,usability,positive
720,"it's a good tab for the kids, keeps them busy. wish the speed was faster.",performance,positive
721,everything is great except that i can't read external pdfs properly. either it zooms too much of too little. for kindle books it provides great experience. battery life is awesome!,battery,positive
722,too difficult to setup not compatible with other equipment,usability,negative
723,"bought for my parents, they love it. easy to use and setup",usability,positive
724,"purchased for my mother-in-law for mothers day, she is not a computer person, the ease of use was great for her!!! just touch the pic!!",usability,positive
725,want a port for addition memory this model had it!,performance,positive
726,i purchased a kindle a few years ago and have loved the flexibility it give me. i can browse the internet without moving to my desk to get on my personal computer. i love the fact that i can continue to read my books while i travel. doctor office visits seem to just roll by more calmly now because i can ignore the office chatter and the tv selections i rather not watch. i encouraged others to make the purchase and several have done just that. this is my second purchase. love it!,usability,positive
727,"tablet has worked without a hitch. we bought it for my father, who is just shy of 80. with a couple of instructions, he's been using it without further assistance.",usability,positive
728,i also have the smaller echo and this sounds much better. love all the features!,sound,positive
729,this is great product. the tablet are made tough and great price.,price,positive
730,"it is a good tablet, but is a little slow downloading apps",performance,neutral
731,"bought this for my son,, the size is perfect not too small not too big. kid friendly..and easy to use. overall o rate it 5 stars..no problems to list",usability,positive
732,my kids love their amazon kindles! they can take them anywhere and play on them! great battery life!,battery,positive
733,looking for a reader with some basic tablet functions. this was just that.,usability,neutral
734,love my kindle voyage. the size is much smaller than my older kindle and the weight is much less. this helps as i take fm kindle everywhere. love the touch screen features.,screen,positive
735,"now i can view my front door ring system as well as all my arlo cameras. great products. if you have echo spot in each bedroom, you can video talk with your kids by dropping in. love it",usability,positive
736,i bought this to replace a damaged much more expensive tablet of my daughters. great item and just as nice as the more expensive one. she absolutely loves it.,price,positive
737,"fun to use for any age just say alexa""""""""""""""""""""""""""""",usability,positive
738,has all the functionality a child needs with easy parental controls. like the child profile with only approved content.,usability,positive
739,this alexa is the best one out of all them due to the screen feature,screen,positive
740,i love the show. it was so easy to set up. i use it every day for music and weather info. can'y wait to see how it works for christmas cookies.,usability,positive
741,"great tablet for the purpose of reading, also inexpensive",price,positive
742,tablets are best used for personal reading. clear and it like a book. you dont have to sahre,usability,positive
743,upgraded from echo to this and this is just what i needed. works well with my new ring door bell and security cameras. love the versatility of this.,connectivity,positive
744,kindle is the perfect e-reader. easy to use and size is perfect to bring 'book' on the go.,usability,positive
745,great gift for anyone. very easy to setup. coexist with all iot devices. alexa is awesome!,usability,positive
746,"this was a perfect gift for my friend. obsessed with reading and has been perfect for starting a greater library of books... very easy to use and extremely affordable. very happy with this purchase, and will buy more for family and friends!",usability,positive
747,i would highly recommend this kindle. it is user friendly and not to big. but large enough to see easily,usability,positive
748,i bought this because i recently signed up for amazon prime and wanted to take advantage of the free books. nice tablet.,usability,positive
749,my granddaughter loves her pink tablet she is four and able to use on her own,usability,positive
750,easy to play and very helpful to learning for children's,usability,positive
751,easy setup and we can now talk to each other and see each other very easy. great way to keep in touch without a computer.,usability,positive
752,i talk myself into the 32g and i am so glad i did!!! i have used only kindles for the past 5 years and i love them.... i love the color as well!!!,usability,positive
753,works great for my 2 year old. i don't like that it requires a pin to use it but goodidn't and strong tablet,usability,positive
754,we love our alexia! we mostly use it for music and to control the lights.,usability,positive
755,fun to use and also easy for kids to use as well! good tablet for books and games for all the family!,usability,positive
756,this is a great tablet at a great price! we bought a number of them as raffle prizes for our employee appreciation party and everybody loved them!,price,positive
757,great and easy to set up. we have this in the hallway and the whole family uses it. alexa is learning what our family likes each day. my 8 yr old daughter uses it all the time as well.,usability,positive
758,"i got the amazon fire hd 10 for reading and other activities. it was very easy to set up. netflix worked ok on it. it mostly works well, but there are limitations to the apps that are available. i tried it out for a while and then returned it for a samsung s2 9.7.",usability,positive
759,perfect for my son! he has fine motor deficits and the games definitely help him work on using one finger at a time to play them! i also don't have to worry about him getting onto anything that isn't kid friendly since he doesn't know my passcode for the adult profile!!,usability,positive
760,"if you are looking for an entry level tablet, this is it.the kindle fire hd is perfect for kids!",usability,positive
761,great device i use it on a regular basis. good investment,usability,positive
762,i purchase this tablet for my daughter's birthday and she absolutely loves it i am very pleased that she's not able to get online or to get on youtube and watch crazy videos which she previously did with other tablets we have you actually get to pick the games and books to put on it you manage everything from the parent account and it is locked with your personal password and the kids can't get into it. i would say the only downfall is you cannot download anything from the google play store since it is an amazon tablet.,usability,positive
763,i love this tablet.it is very efficient and easy to use.,usability,positive
764,i bought this device to use with children in my therapy practice. it is taking me awhile to figure out how to set it up and organize it. it 'took over' and set up things with amazon i did not approve such as charging my account and registering me with prime before i could figure out the settings. the picture quality for the screen is beautiful but the camera photos are very pixelated.,screen,positive
764,i bought this device to use with children in my therapy practice. it is taking me awhile to figure out how to set it up and organize it. it 'took over' and set up things with amazon i did not approve such as charging my account and registering me with prime before i could figure out the settings. the picture quality for the screen is beautiful but the camera photos are very pixelated.,camera,negative
765,"i purchased this since i bought my grandson this tablet for christmas. the tablet is slow, considering price that's ok.i have problems with the charger, it won't charge when i am using the tablet, the charger needs to be plugged in and not moved for it to charge.for the price the tablet is ok.",battery,negative
765,"i purchased this since i bought my grandson this tablet for christmas. the tablet is slow, considering price that's ok.i have problems with the charger, it won't charge when i am using the tablet, the charger needs to be plugged in and not moved for it to charge.for the price the tablet is ok.",price,positive
766,good for alittle ones for games and movies picture not so clear but not expensive,screen,negative
766,good for alittle ones for games and movies picture not so clear but not expensive,usability,positive
767,"great easy tablet for a reasonable price. not the most super powerful. it can get the job done for simple tasks such as surfing the web, checking email, playing youtube, etc. screen is clear and responsive. great inexpensive tablet",screen,positive
767,"great easy tablet for a reasonable price. not the most super powerful. it can get the job done for simple tasks such as surfing the web, checking email, playing youtube, etc. screen is clear and responsive. great inexpensive tablet",price,positive
768,i like it. currently it is the only smart system with display. it makes it easier to talk to the device. my only issue with it that it has a slow processor.,performance,negative
768,i like it. currently it is the only smart system with display. it makes it easier to talk to the device. my only issue with it that it has a slow processor.,screen,positive
769,nice portable speaker but wish the sound quality was better.,sound,negative
769,nice portable speaker but wish the sound quality was better.,overall,positive
770,"my daughter is totally enjoying her tablet.recently though, it is not charging correctly. i will come to store to have it looked at.",battery,neutral
770,"my daughter is totally enjoying her tablet.recently though, it is not charging correctly. i will come to store to have it looked at.",overall,positive
771,"my dad, retired vietnam veteran, received this as a gift and he loves it so much. very user friendly and great quality for the price.",build_quality,positive
771,"my dad, retired vietnam veteran, received this as a gift and he loves it so much. very user friendly and great quality for the price.",price,positive
772,"this is awesome and the sound is amazing, the screen is outstanding",screen,positive
772,"this is awesome and the sound is amazing, the screen is outstanding",sound,positive
773,"with a price tag of 59.99, this is one of the low-end tablets with a lot of features, but is certainly worth its price tag. but it definitely lacks the features and hd display of its high end variant fire hd.",price,positive
773,"with a price tag of 59.99, this is one of the low-end tablets with a lot of features, but is certainly worth its price tag. but it definitely lacks the features and hd display of its high end variant fire hd.",screen,negative
774,"this was a gift for my friend. my friend likes it, i wouldn't buy something like this for this much money. the screen is small.",price,neutral
774,"this was a gift for my friend. my friend likes it, i wouldn't buy something like this for this much money. the screen is small.",screen,negative
775,sound quality is very good & sleek design is nice.,design,positive
775,sound quality is very good & sleek design is nice.,sound,positive
776,i bought this tablet for my 10 year old grandson. he loves it! it is very easy to operate and has a great display.,screen,positive
776,i bought this tablet for my 10 year old grandson. he loves it! it is very easy to operate and has a great display.,usability,positive
777,i go this tablet after problems with 2 samsung tablets. so far like it. all apps i use available. a little slower than previous tablets that is the only reason for the 4 stars,performance,negative
777,i go this tablet after problems with 2 samsung tablets. so far like it. all apps i use available. a little slower than previous tablets that is the only reason for the 4 stars,overall,positive
778,"good stereo sound, but will not control some devices without the use of an external hub.",sound,positive
778,"good stereo sound, but will not control some devices without the use of an external hub.",usability,negative
779,"this product, while the speaker is great, fails to deliver with a voice interface. use your cell phone or computer and buy an echo dot.",sound,positive
780,"purchased this as a child's tablet and i couldn't be happier! i was buying it thinking that it would be cut-rate but ok for a small child to play with on long car rides and on rainy days. despite the low cost and unimpressive stats i have been very surprised by the quality. the screen is perfectly adequate for games and kids shows, the parental controls/child profile settings are excellent and the stereo speakers crush the built in speakers on my ipad air 2. the only drawbacks i have found so far are power related. the battery seems to drain fairly quickly under what i would consider normal use and the included charger (typical usb type) takes a very very long time to fully charge the tablet. i suspect this is the charger's limitation rather than the tablet's and it may charge better with a different power supply.i wish that i had purchased two of these tablets at the price they were for sale and i would have kept the second for my own use when on the road.",battery,negative
780,"purchased this as a child's tablet and i couldn't be happier! i was buying it thinking that it would be cut-rate but ok for a small child to play with on long car rides and on rainy days. despite the low cost and unimpressive stats i have been very surprised by the quality. the screen is perfectly adequate for games and kids shows, the parental controls/child profile settings are excellent and the stereo speakers crush the built in speakers on my ipad air 2. the only drawbacks i have found so far are power related. the battery seems to drain fairly quickly under what i would consider normal use and the included charger (typical usb type) takes a very very long time to fully charge the tablet. i suspect this is the charger's limitation rather than the tablet's and it may charge better with a different power supply.i wish that i had purchased two of these tablets at the price they were for sale and i would have kept the second for my own use when on the road.",overall,positive
781,love the bigger screen but do think this fire hd 10th runs a little slow. my last fire hd was not as slow.,performance,negative
781,love the bigger screen but do think this fire hd 10th runs a little slow. my last fire hd was not as slow.,screen,negative
782,the only draw back to this device is no internet service included. my 1 year old granddaugther loves hers and i don't leave home without it.,connectivity,negative
782,the only draw back to this device is no internet service included. my 1 year old granddaugther loves hers and i don't leave home without it.,overall,positive
783,"its a decent reader for beginners. there is no backlight, so not good for reading in dark. also slips from hands, so purchase a cover if you buy it.",screen,negative
783,"its a decent reader for beginners. there is no backlight, so not good for reading in dark. also slips from hands, so purchase a cover if you buy it.",overall,positive
784,"i am a senior citizen who is not that great on computers or tablets, therefore, i need a book to help me understand how to do things on the tablet. i could not believe that this tablet did not come with an instruction booklet. it's taking me some time but i am learning how to get around this thing. that's why i can only give this product 4 stars instead of 5.",usability,negative
784,"i am a senior citizen who is not that great on computers or tablets, therefore, i need a book to help me understand how to do things on the tablet. i could not believe that this tablet did not come with an instruction booklet. it's taking me some time but i am learning how to get around this thing. that's why i can only give this product 4 stars instead of 5.",overall,positive
785,i have multiple echo devices so purchasing another was a no brainer. i enjoy this one as it is video capable. the only thing i wish they would add was a way to pivot the camera and or improve its low light capabilities for poorly lite rooms.,overall,positive
785,i have multiple echo devices so purchasing another was a no brainer. i enjoy this one as it is video capable. the only thing i wish they would add was a way to pivot the camera and or improve its low light capabilities for poorly lite rooms.,camera,negative
786,i got it for my grand daughter's third birthday. the memory is small with the original purchase but you can buy more and i was okay with that.,overall,positive
786,i got it for my grand daughter's third birthday. the memory is small with the original purchase but you can buy more and i was okay with that.,performance,neutral
787,"hoped this fire hd 8 would be faster than my old hd fire...not so much, i guess i expected the new fire hd 8 to perform better but it still lags and is slow to load information while surfing the internet. my wife's ipad is light years ahead on this one, but what do you expect from a 60-70 dollar tablet.",performance,negative
787,"hoped this fire hd 8 would be faster than my old hd fire...not so much, i guess i expected the new fire hd 8 to perform better but it still lags and is slow to load information while surfing the internet. my wife's ipad is light years ahead on this one, but what do you expect from a 60-70 dollar tablet.",price,positive
788,i purchased this to download books for school. screen too small and os was not to my liking,screen,negative
788,i purchased this to download books for school. screen too small and os was not to my liking,usability,negative
789,great product but the only downside is that it did not work with my home security camera,connectivity,negative
789,great product but the only downside is that it did not work with my home security camera,overall,positive
